example_idx	token_idx	side	target_cst_idx	token	saliency_contrast_prob_diff	saliency_kl_divergence	attention_base	input_x_gradient_contrast_prob_diff	input_x_gradient_kl_divergence	is_supporting_context	is_example_correct
128	53	S	3	▁the	0.0884	0.1734	0.0	-0.0036	-0.007	0	1
128	54	S	3	▁hip	0.2071	0.4065	0.0002	-0.0057	-0.0111	0	1
128	55	S	3	po	0.0971	0.1906	0.0002	0.0106	0.0209	0	1
128	56	S	3	camp	0.2326	0.4566	0.0002	-0.0151	-0.0295	0	1
128	57	S	3	us	0.1614	0.3169	0.0002	0.0372	0.073	0	1
128	58	S	3	,	0.0935	0.1833	0.0	-0.0001	-0.0002	0	1
128	59	S	3	▁killing	0.3224	0.6322	0.0001	-0.0141	-0.0277	0	1
128	60	S	3	▁neurons	0.6674	1.3083	0.0004	-0.0255	-0.0498	0	1
128	61	S	3	.	0.3426	0.6712	0.0	-0.0051	-0.0101	0	1
128	62	S	3	▁The	0.6199	1.2142	0.0022	0.0236	0.0463	0	1
128	63	S	3	▁disease	1.1562	2.2654	0.0024	-0.0073	-0.0142	1	1
128	64	S	3	▁then	0.2866	0.5618	0.0	0.0152	0.0297	0	1
128	65	S	3	▁creep	0.3364	0.6594	0.0004	-0.0187	-0.0368	0	1
128	66	S	3	s	0.1416	0.2778	0.0002	0.0266	0.0522	0	1
128	67	S	3	▁towards	0.2779	0.5448	0.0001	0.0028	0.0053	0	1
128	68	S	3	▁the	0.0924	0.1812	0.0	0.001	0.0019	0	1
128	69	S	3	▁front	0.1246	0.2442	0.0001	0.0001	0.0003	0	1
128	70	S	3	▁of	0.0583	0.1143	0.0001	0.0075	0.0147	0	1
128	71	S	3	▁the	0.066	0.1291	0.0005	0.0069	0.0133	0	1
128	72	S	3	▁brain	0.1608	0.3156	0.0018	-0.017	-0.0333	0	1
128	73	S	3	,	0.0531	0.1043	0.0002	-0.0104	-0.0205	0	1
128	74	S	3	▁wiping	0.4679	0.9183	0.0008	-0.008	-0.0156	0	1
128	75	S	3	▁out	0.1985	0.3897	0.0006	0.0361	0.0708	0	1
128	76	S	3	▁neurons	1.0888	2.136	0.002	-0.0357	-0.07	0	1
128	77	S	3	▁responsible	0.1964	0.3852	0.0001	-0.0044	-0.0087	0	1
128	78	S	3	▁for	0.0934	0.1832	0.0003	0.0095	0.0187	0	1
128	79	S	3	▁logical	0.2247	0.4409	0.0004	-0.0087	-0.0171	0	1
128	80	S	3	▁thought	0.1283	0.2516	0.0006	0.0008	0.0015	0	1
128	81	S	3	▁and	0.0872	0.1713	0.0009	0.0134	0.0263	0	1
128	82	S	3	▁problem	0.1311	0.2572	0.0008	-0.0011	-0.0023	0	1
128	83	S	3	▁solving	0.2329	0.457	0.001	0.0247	0.0486	0	1
128	84	S	3	.	0.1525	0.2988	0.0003	0.0077	0.015	0	1
128	85	S	3	▁It	0.2562	0.503	0.0035	-0.018	-0.0356	1	1
128	86	S	3	▁then	0.1461	0.2865	0.0034	0.0229	0.045	0	1
128	87	S	3	▁assault	0.3179	0.6236	0.0044	-0.0133	-0.0259	0	1
128	88	S	3	s	0.1016	0.1993	0.003	0.015	0.0295	0	1
128	89	S	3	▁the	0.4223	0.8292	0.0029	-0.066	-0.1297	0	1
128	90	S	3	▁sensory	0.4005	0.7854	0.0035	-0.0267	-0.0525	0	1
128	91	S	3	▁region	0.2805	0.5505	0.0035	0.0236	0.0465	0	1
128	92	S	3	,	0.1439	0.2818	0.0069	-0.0341	-0.0668	0	1
128	93	S	3	▁spark	0.2844	0.5578	0.0081	0.0009	0.0017	0	1
128	94	S	3	ing	0.0896	0.1752	0.0027	-0.0117	-0.023	0	1
128	95	S	3	▁terrifying	0.3333	0.6535	0.01	-0.0435	-0.085	0	1
128	96	S	3	▁hallucinat	0.6021	1.182	0.008	0.0072	0.0137	0	1
128	97	S	3	ions	0.1994	0.3924	0.0033	0.0405	0.0797	0	1
128	98	S	3	.	0.2323	0.4557	0.0126	-0.0261	-0.0511	0	1
129	0	S	1	▁Rid	0.0296	0.0118	0.0013	0.0024	0.0009	0	1
129	1	S	1	ic	0.0287	0.0112	0.0003	-0.0057	-0.002	0	1
129	2	S	1	ulous	0.0561	0.0233	0.0006	0.0033	0.0007	0	1
129	3	S	1	.	0.0115	0.0039	0.0001	0.0006	0.0002	0	1
129	4	S	1	▁I	0.0108	0.0039	0.0004	-0.0012	-0.0003	0	1
129	5	S	1	▁am	0.02	0.0062	0.0001	-0.0017	-0.0003	0	1
129	6	S	1	▁the	0.0247	0.0087	0.0005	-0.0041	-0.0009	0	1
129	7	S	1	▁knowledge	0.035	0.0144	0.0019	-0.0026	-0.0016	0	1
129	8	S	1	▁and	0.0112	0.0039	0.0001	0.0007	0.0	0	1
129	9	S	1	▁strength	0.0447	0.018	0.0004	0.0009	0.0004	0	1
129	10	S	1	▁of	0.0121	0.0041	0.0	0.0002	-0.0001	0	1
129	11	S	1	▁10,000	0.0429	0.0164	0.0003	0.0018	0.0006	0	1
129	12	S	1	▁world	0.0292	0.0135	0.0007	0.0033	0.0011	0	1
129	13	S	1	s	0.0132	0.0051	0.0001	0.0011	0.0003	0	1
129	14	S	1	.	0.0071	0.0026	0.0001	0.0006	0.0001	0	1
129	15	S	1	▁I	0.0123	0.0046	0.0005	0.0016	0.0005	0	1
129	16	S	1	▁am	0.0133	0.0055	0.0003	-0.0006	-0.0004	0	1
129	17	S	1	▁flesh	0.0896	0.0336	0.0004	0.003	0.0017	0	1
129	18	S	1	▁and	0.0362	0.0143	0.0002	0.0048	0.002	0	1
129	19	S	1	▁machine	0.1527	0.0596	0.0011	0.0312	0.0124	0	1
129	20	S	1	.	0.0244	0.0091	0.0001	0.0028	0.001	0	1
129	21	S	1	▁I	0.0174	0.0066	0.0006	-0.0028	-0.0011	0	1
129	22	S	1	▁am	0.0124	0.0046	0.0004	-0.0007	-0.0004	0	1
129	23	S	1	▁becoming	0.0402	0.0158	0.0003	-0.0038	-0.0013	0	1
129	24	S	1	▁everything	0.0519	0.0209	0.0007	0.006	0.0024	0	1
129	25	S	1	.	0.028	0.0099	0.0002	0.0005	0.0	0	1
129	26	S	1	▁And	0.0335	0.0126	0.0004	0.0031	0.0011	0	1
129	27	S	1	▁you	0.06	0.0215	0.0031	0.004	0.0024	0	1
129	28	S	1	,	0.0748	0.0247	0.0011	-0.0138	-0.0034	0	1
129	29	S	1	▁your	0.1876	0.0689	0.0076	-0.0176	-0.0019	0	1
129	30	S	1	▁arrival	1.0636	0.4203	0.0107	-0.0554	-0.0214	1	1
129	31	S	1	▁is	0.1133	0.0432	0.0025	0.0032	0.0015	0	1
129	32	S	1	▁no	0.0475	0.0174	0.0017	0.0031	0.0002	0	1
129	33	S	1	▁more	0.0304	0.0119	0.0002	0.0041	0.0011	0	1
129	34	S	1	▁than	0.0424	0.0163	0.0003	0.0061	0.0016	0	1
129	35	S	1	▁a	0.0311	0.0121	0.0016	0.001	-0.0002	0	1
129	36	S	1	▁rare	0.0669	0.0267	0.0011	0.0082	0.0025	0	1
129	37	S	1	▁opportunity	0.1146	0.0481	0.0051	0.0034	0.001	0	1
129	38	S	1	▁for	0.0345	0.0145	0.0056	0.0008	0.0001	0	1
129	39	S	1	▁entertainment	0.1645	0.0681	0.005	0.0135	0.005	0	1
129	40	S	1	.	0.095	0.0361	0.0019	0.0002	-0.0004	0	1
131	0	S	3	▁Yeah	0.009	0.0244	0.0006	0.0003	0.0016	0	1
131	1	S	3	,	0.0013	0.0036	0.0002	-0.0001	-0.0003	0	1
131	2	S	3	▁hold	0.006	0.016	0.0013	-0.0006	-0.0018	0	1
131	3	S	3	▁the	0.0036	0.0091	0.0005	-0.0007	-0.0015	0	1
131	4	S	3	▁pick	0.0051	0.0129	0.0008	0.0001	0.0006	0	1
131	5	S	3	le	0.0044	0.0111	0.0002	-0.0005	-0.0008	0	1
131	6	S	3	,	0.0018	0.0048	0.0005	-0.0001	-0.0003	0	1
131	7	S	3	▁ha	0.0026	0.0066	0.001	0.0	-0.0	0	1
131	8	S	3	-	0.0015	0.004	0.0003	0.0001	0.0001	0	1
131	9	S	3	ha	0.0024	0.008	0.0004	0.0001	0.0006	0	1
131	10	S	3	!	0.0022	0.0061	0.0001	-0.0003	-0.001	0	1
131	11	S	3	▁And	0.0009	0.0026	0.0001	-0.0	-0.0002	0	1
131	12	S	3	▁that	0.0026	0.0075	0.0001	-0.0001	-0.0003	0	1
131	13	S	3	'	0.0007	0.0019	0.0001	-0.0001	-0.0002	0	1
131	14	S	3	s	0.0012	0.0033	0.0001	-0.0	-0.0002	0	1
131	15	S	3	▁how	0.0038	0.0113	0.0003	-0.0	-0.0	0	1
131	16	S	3	▁you	0.0037	0.01	0.0002	0.0007	0.0016	0	1
131	17	S	3	▁pick	0.0196	0.0539	0.0013	0.0008	0.0017	0	1
131	18	S	3	▁the	0.0106	0.0324	0.0017	0.0	-0.0006	0	1
131	19	S	3	▁we	0.0206	0.0639	0.0006	0.0026	0.0086	1	1
131	20	S	3	ed	0.0175	0.0537	0.0005	0.0008	0.0014	1	1
131	21	S	3	s	0.0119	0.0344	0.0017	-0.0006	-0.0018	1	1
131	22	S	3	!	0.007	0.02	0.001	-0.0005	-0.0012	0	1
131	23	S	3	▁Which	0.0171	0.0475	0.0008	0.0002	0.001	0	1
131	24	S	3	▁ones	0.0089	0.0246	0.0011	-0.001	-0.0021	0	1
131	25	S	3	▁are	0.0065	0.0175	0.001	0.0003	0.0003	0	1
131	26	S	3	▁the	0.0121	0.0346	0.0026	-0.0021	-0.0063	0	1
131	27	S	3	▁we	0.021	0.0635	0.0008	0.0001	0.0019	1	1
131	28	S	3	ed	0.019	0.0559	0.0008	0.0012	0.0041	1	1
131	29	S	3	s	0.0111	0.0317	0.0033	0.0003	-0.0009	1	1
131	30	S	3	?	0.0133	0.0371	0.0013	0.0011	0.0024	0	1
131	31	S	3	▁They	0.0086	0.0228	0.0023	-0.0007	-0.0017	1	1
131	32	S	3	▁all	0.0039	0.0099	0.0016	0.0001	0.0	0	1
131	33	S	3	▁are	0.0055	0.0144	0.0023	0.0004	0.0015	0	1
131	34	S	3	.	0.0041	0.0102	0.0008	0.0	0.0002	0	1
131	35	S	3	▁Why	0.0089	0.0249	0.0046	-0.0008	-0.0025	0	1
131	36	S	3	▁are	0.0084	0.0237	0.0037	-0.0003	-0.0007	0	1
131	37	S	3	▁the	0.0169	0.0468	0.0106	-0.0004	-0.0007	0	1
131	38	S	3	▁we	0.028	0.0854	0.0026	0.0035	0.0115	1	1
131	39	S	3	ed	0.0275	0.0762	0.0031	-0.0008	-0.0022	1	1
131	40	S	3	s	0.0199	0.0533	0.0049	0.0015	0.0022	1	1
131	41	S	3	▁inside	0.0248	0.0673	0.0052	0.0023	0.0061	0	1
131	42	S	3	?	0.009	0.0226	0.0046	0.0013	0.0032	0	1
133	0	S	4	▁-	0.001	0.0028	0.0002	0.0	0.0001	0	1
133	1	S	4	▁Go	0.001	0.0024	0.0005	0.0001	0.0	0	1
133	2	S	4	▁ahead	0.0021	0.0047	0.0002	0.0001	0.0003	0	1
133	3	S	4	.	0.0004	0.0012	0.0001	0.0	0.0001	0	1
133	4	S	4	▁-	0.0005	0.0013	0.0001	-0.0	0.0	0	1
133	5	S	4	▁Thank	0.0031	0.0074	0.0001	-0.0	0.0002	0	1
133	6	S	4	▁you	0.0013	0.0032	0.0001	-0.0001	0.0	0	1
133	7	S	4	.	0.0003	0.0009	0.0	0.0	0.0001	0	1
133	8	S	4	▁Something	0.0022	0.0062	0.0001	-0.0001	-0.0008	0	1
133	9	S	4	▁you	0.0013	0.0031	0.0001	0.0001	0.0	0	1
133	10	S	4	▁might	0.0011	0.0032	0.0001	0.0001	0.0	0	1
133	11	S	4	▁want	0.0008	0.0025	0.0001	-0.0001	-0.0002	0	1
133	12	S	4	▁to	0.0004	0.0011	0.0001	0.0	0.0001	0	1
133	13	S	4	▁see	0.0007	0.002	0.0001	0.0	-0.0001	0	1
133	14	S	4	▁inside	0.0011	0.0034	0.0001	-0.0001	-0.0003	0	1
133	15	S	4	.	0.0008	0.0025	0.0001	-0.0001	-0.0002	0	1
133	16	S	4	▁Same	0.007	0.0215	0.0003	-0.0012	-0.0042	0	1
133	17	S	4	▁M	0.003	0.0085	0.0014	-0.0006	-0.0015	0	1
133	18	S	4	.	0.0014	0.0041	0.0003	-0.0002	-0.0004	0	1
133	19	S	4	O	0.0024	0.0067	0.0005	0.0002	0.0004	0	1
133	20	S	4	.	0.0014	0.0044	0.0001	-0.0001	-0.0002	0	1
133	21	S	4	▁Get	0.0019	0.0054	0.0007	-0.0003	-0.0007	0	1
133	22	S	4	s	0.0009	0.0023	0.0003	-0.0	-0.0001	0	1
133	23	S	4	▁himself	0.0023	0.0085	0.0008	0.0002	-0.0006	0	1
133	24	S	4	▁invited	0.0052	0.0113	0.0006	-0.0008	-0.0016	0	1
133	25	S	4	▁in	0.0007	0.0015	0.0003	-0.0001	-0.0002	0	1
133	26	S	4	▁for	0.0008	0.002	0.0002	-0.0001	-0.0001	0	1
133	27	S	4	▁coffee	0.0073	0.0203	0.0005	-0.0002	-0.0004	0	1
133	28	S	4	,	0.0013	0.0035	0.0002	-0.0002	-0.0002	0	1
133	29	S	4	▁then	0.0031	0.0084	0.0006	-0.0006	-0.0015	0	1
133	30	S	4	▁blind	0.0168	0.0466	0.0015	-0.0001	-0.0003	0	1
133	31	S	4	s	0.0051	0.0143	0.0009	-0.0008	-0.0021	0	1
133	32	S	4	▁them	0.0041	0.0124	0.0005	0.0004	0.0017	0	1
133	33	S	4	▁with	0.0033	0.0084	0.0008	-0.0001	-0.0005	0	1
133	34	S	4	▁something	0.0024	0.0063	0.0012	-0.0	-0.0001	0	1
133	35	S	4	.	0.002	0.0034	0.0004	0.0	-0.0002	0	1
133	36	S	4	▁He	0.004	0.0075	0.0014	0.0005	0.0005	0	1
133	37	S	4	▁picked	0.0093	0.0265	0.0042	0.0002	0.0023	0	1
133	38	S	4	▁up	0.0047	0.0126	0.0013	-0.0002	0.0003	0	1
133	39	S	4	▁both	0.0097	0.0306	0.0151	0.0001	-0.001	0	1
133	40	S	4	▁women	0.0168	0.0551	0.019	0.001	-0.001	1	1
133	41	S	4	▁at	0.0138	0.0245	0.0101	0.0021	0.0023	0	1
133	42	S	4	▁grief	0.0302	0.0649	0.0056	-0.0011	-0.0038	0	1
133	43	S	4	▁support	0.0056	0.0117	0.0068	-0.0	-0.0007	0	1
133	44	S	4	▁meetings	0.0125	0.0278	0.009	-0.001	-0.0034	0	1
133	45	S	4	.	0.0031	0.0085	0.0067	0.0003	0.0006	0	1
134	0	S	7	▁And	0.0082	0.0073	0.0	-0.001	-0.0009	0	1
134	1	S	7	▁that	0.0281	0.0248	0.0	0.0023	0.002	0	1
134	2	S	7	'	0.0071	0.0064	0.0001	-0.0003	-0.0002	0	1
134	3	S	7	s	0.0196	0.0172	0.0	-0.0012	-0.0011	0	1
134	4	S	7	▁it	0.019	0.0168	0.0001	-0.0018	-0.0016	0	1
134	5	S	7	-	0.0088	0.0077	0.0001	-0.0	-0.0	0	1
134	6	S	7	-	0.0099	0.0087	0.0001	-0.0	-0.0	0	1
134	7	S	7	▁no	0.0096	0.0084	0.0	-0.001	-0.0009	0	1
134	8	S	7	▁pressure	0.0217	0.0189	0.0	-0.002	-0.0017	0	1
134	9	S	7	.	0.011	0.0096	0.0	-0.0007	-0.0006	0	1
134	10	S	7	▁Nobody	0.0499	0.0441	0.0001	0.0006	0.0006	0	1
134	11	S	7	'	0.0056	0.005	0.0001	-0.0001	-0.0001	0	1
134	12	S	7	s	0.0224	0.0197	0.0	-0.0005	-0.0005	0	1
134	13	S	7	▁doing	0.014	0.0122	0.0	-0.001	-0.0008	0	1
134	14	S	7	▁anything	0.023	0.0201	0.0001	-0.0035	-0.003	0	1
134	15	S	7	▁wrong	0.0283	0.0248	0.0	-0.0073	-0.0064	0	1
134	16	S	7	▁here	0.042	0.0372	0.0	-0.0025	-0.0018	0	1
134	17	S	7	,	0.009	0.0079	0.0001	0.0007	0.0006	0	1
134	18	S	7	▁Ali	0.03	0.0265	0.0025	-0.0016	-0.0015	0	1
134	19	S	7	cia	0.0259	0.023	0.0002	-0.0022	-0.002	0	1
134	20	S	7	.	0.0156	0.0136	0.0	0.0008	0.0007	0	1
134	21	S	7	▁This	0.0313	0.0276	0.0	0.0011	0.0009	0	1
134	22	S	7	▁is	0.048	0.0423	0.0	-0.0059	-0.0052	0	1
134	23	S	7	▁how	0.1249	0.1098	0.0	-0.0299	-0.0263	0	1
134	24	S	7	▁America	0.2307	0.203	0.0056	-0.0213	-0.0187	0	1
134	25	S	7	▁works	0.1274	0.1124	0.0001	-0.0175	-0.0155	0	1
134	26	S	7	.	0.0314	0.0278	0.0	-0.0035	-0.0031	0	1
134	27	S	7	▁So	0.05	0.0443	0.0	0.0057	0.005	0	1
134	28	S	7	▁you	0.039	0.0345	0.0002	-0.0031	-0.0026	0	1
134	29	S	7	'	0.0146	0.013	0.0001	0.0004	0.0004	0	1
134	30	S	7	re	0.0287	0.0257	0.0	0.0041	0.0038	0	1
134	31	S	7	▁familiar	0.2194	0.1961	0.0002	0.0246	0.022	0	1
134	32	S	7	▁with	0.1098	0.098	0.0004	-0.0109	-0.0096	0	1
134	33	S	7	▁this	0.1596	0.1426	0.0011	0.0018	0.0017	0	1
134	34	S	7	▁Web	0.1597	0.1414	0.0006	0.0109	0.0095	0	1
134	35	S	7	▁site	0.1643	0.1446	0.0012	-0.0082	-0.0067	1	1
134	36	S	7	?	0.0584	0.0516	0.0002	-0.0053	-0.0046	0	1
134	37	S	7	▁It	0.0721	0.0627	0.001	-0.0022	-0.0021	0	1
134	38	S	7	'	0.0431	0.0378	0.0002	-0.0069	-0.0061	0	1
134	39	S	7	s	0.0373	0.0327	0.0003	-0.002	-0.0017	0	1
134	40	S	7	▁not	0.058	0.0508	0.0004	-0.0174	-0.0152	0	1
134	41	S	7	▁sanctioned	0.3244	0.2833	0.0004	0.0066	0.0056	0	1
134	42	S	7	▁by	0.0961	0.0843	0.0009	-0.0136	-0.0122	0	1
134	43	S	7	▁our	0.1484	0.1305	0.0039	-0.0073	-0.0064	0	1
134	44	S	7	▁league	0.3919	0.3437	0.0011	-0.0039	-0.0035	0	1
134	45	S	7	.	0.0854	0.0746	0.0012	-0.0093	-0.0081	0	1
135	0	S	11	▁Seven	0.0565	0.192	0.0001	-0.0118	-0.0401	0	1
135	1	S	11	▁live	0.0825	0.2788	0.0002	-0.0057	-0.0193	0	1
135	2	S	11	▁rounds	0.2619	0.886	0.0019	-0.0403	-0.1358	0	1
135	3	S	11	,	0.0305	0.1034	0.0001	-0.0084	-0.0286	0	1
135	4	S	11	▁one	0.0355	0.1208	0.0001	-0.0059	-0.0202	0	1
135	5	S	11	▁empty	0.0787	0.2674	0.0001	-0.0058	-0.0196	0	1
135	6	S	11	.	0.0112	0.0379	0.0001	-0.0007	-0.0024	0	1
135	7	S	11	▁So	0.0101	0.034	0.0001	-0.0007	-0.0023	0	1
135	8	S	11	▁who	0.016	0.0543	0.0001	-0.0008	-0.0028	0	1
135	9	S	11	'	0.0058	0.0198	0.0001	-0.0002	-0.0007	0	1
135	10	S	11	s	0.0241	0.0818	0.0001	0.0001	0.0004	0	1
135	11	S	11	▁the	0.0548	0.1867	0.0005	0.001	0.0031	0	1
135	12	S	11	▁car	0.0266	0.0904	0.0008	0.0007	0.0015	0	1
135	13	S	11	▁registered	0.0647	0.2191	0.0002	-0.0068	-0.0228	0	1
135	14	S	11	▁to	0.0099	0.0338	0.0	-0.0002	-0.0006	0	1
135	15	S	11	?	0.0428	0.146	0.0001	-0.0003	-0.0009	0	1
135	16	S	11	▁Rob	0.0334	0.113	0.0003	-0.0049	-0.0165	0	1
135	17	S	11	▁Martin	0.0277	0.0936	0.0002	-0.0061	-0.0204	0	1
135	18	S	11	.	0.0131	0.0446	0.0001	-0.0018	-0.0062	0	1
135	19	S	11	▁You	0.0107	0.0365	0.0005	-0.0004	-0.0012	0	1
135	20	S	11	▁said	0.0524	0.1785	0.0004	-0.0027	-0.0092	0	1
135	21	S	11	▁you	0.0375	0.1282	0.0005	-0.0024	-0.0082	0	1
135	22	S	11	▁wanted	0.0421	0.1436	0.0002	-0.0058	-0.0199	0	1
135	23	S	11	▁to	0.0116	0.0396	0.0001	-0.0023	-0.0079	0	1
135	24	S	11	▁see	0.0379	0.1291	0.0002	-0.0024	-0.0082	0	1
135	25	S	11	▁us	0.0166	0.0564	0.0002	-0.0037	-0.0124	0	1
135	26	S	11	.	0.0113	0.0383	0.0002	-0.0025	-0.0083	0	1
135	27	S	11	▁Yeah	0.05	0.1699	0.0011	-0.003	-0.01	0	1
135	28	S	11	,	0.0106	0.0361	0.0002	-0.0019	-0.0064	0	1
135	29	S	11	▁I	0.0133	0.0453	0.0006	-0.0008	-0.0027	0	1
135	30	S	11	'	0.0091	0.0307	0.0002	-0.0005	-0.0015	0	1
135	31	S	11	m	0.0093	0.0315	0.0003	-0.0005	-0.0017	0	1
135	32	S	11	▁trying	0.0305	0.104	0.0003	-0.0022	-0.0076	0	1
135	33	S	11	▁to	0.0146	0.0496	0.0001	-0.0011	-0.0037	0	1
135	34	S	11	▁figure	0.0326	0.1111	0.0003	-0.0023	-0.0075	0	1
135	35	S	11	▁out	0.0609	0.2084	0.0002	0.0009	0.0034	0	1
135	36	S	11	▁how	0.097	0.3317	0.0011	-0.0044	-0.0146	0	1
135	37	S	11	▁Carrie	0.3085	1.0506	0.0026	-0.0233	-0.0797	1	1
135	38	S	11	▁and	0.2187	0.7467	0.0038	-0.0123	-0.041	0	1
135	39	S	11	▁Donna	1.4139	4.7932	0.0052	0.0769	0.2603	1	1
135	40	S	11	▁were	0.1494	0.5122	0.0017	-0.0017	-0.007	0	1
135	41	S	11	▁positioned	0.18	0.6136	0.0011	0.0017	0.006	0	1
135	42	S	11	▁when	0.074	0.2526	0.001	-0.0136	-0.0466	0	1
135	43	S	11	▁they	0.0492	0.1672	0.0023	0.0069	0.0231	1	1
135	44	S	11	▁were	0.0382	0.13	0.001	-0.0025	-0.0086	0	1
135	45	S	11	▁shot	0.0685	0.2323	0.0011	-0.0073	-0.0249	0	1
135	46	S	11	.	0.0953	0.3225	0.0012	0.0033	0.0115	0	1
136	0	S	2	▁But	0.0393	0.0336	0.0	0.0022	0.0018	0	1
136	1	S	2	▁what	0.0527	0.0451	0.0001	0.0034	0.0029	0	1
136	2	S	2	▁will	0.054	0.046	0.0001	0.0089	0.0075	0	1
136	3	S	2	▁you	0.073	0.0626	0.0	-0.0048	-0.0042	0	1
136	4	S	2	▁do	0.0176	0.0151	0.0	0.0025	0.0021	0	1
136	5	S	2	?	0.0239	0.0204	0.0	0.0052	0.0044	0	1
136	6	S	2	▁Anyone	0.0823	0.0705	0.0004	-0.0011	-0.0011	0	1
136	7	S	2	▁per	0.0432	0.0369	0.0002	0.0051	0.0042	0	1
136	8	S	2	se	0.0387	0.0331	0.0001	-0.0065	-0.0057	0	1
136	9	S	2	cut	0.1187	0.1029	0.0001	-0.0152	-0.0134	0	1
136	10	S	2	ing	0.0168	0.0144	0.0001	-0.0007	-0.0006	0	1
136	11	S	2	▁him	0.1084	0.0933	0.0001	0.0204	0.0175	0	1
136	12	S	2	▁should	0.054	0.0465	0.0	0.006	0.0051	0	1
136	13	S	2	▁also	0.0423	0.0363	0.0001	0.0051	0.0044	0	1
136	14	S	2	▁consider	0.1006	0.0864	0.0	0.0074	0.0063	0	1
136	15	S	2	▁that	0.0614	0.0529	0.0001	0.0037	0.0031	0	1
136	16	S	2	▁fact	0.0519	0.0443	0.0001	-0.0047	-0.004	0	1
136	17	S	2	.	0.0179	0.0153	0.0	-0.0001	-0.0001	0	1
136	18	S	2	▁Do	0.0483	0.0412	0.0001	0.0059	0.005	0	1
136	19	S	2	▁you	0.0655	0.0565	0.0003	-0.0061	-0.0053	0	1
136	20	S	2	▁really	0.0567	0.0485	0.0002	-0.0031	-0.0027	0	1
136	21	S	2	▁think	0.0408	0.0346	0.0001	-0.0015	-0.0013	0	1
136	22	S	2	▁you	0.0549	0.0471	0.0003	-0.0026	-0.0023	0	1
136	23	S	2	▁can	0.0305	0.026	0.0002	0.0035	0.0029	0	1
136	24	S	2	▁kill	0.1095	0.0937	0.0005	-0.0043	-0.0037	0	1
136	25	S	2	▁him	0.1038	0.0893	0.0007	-0.0007	-0.0007	0	1
136	26	S	2	?	0.1041	0.0885	0.0002	-0.0043	-0.0038	0	1
136	27	S	2	▁I	0.0767	0.0653	0.0014	0.0078	0.0066	0	1
136	28	S	2	▁have	0.1454	0.1232	0.0002	0.0132	0.0111	0	1
136	29	S	2	▁a	0.2004	0.1702	0.0016	0.0415	0.0351	0	1
136	30	S	2	▁proposal	0.6691	0.5699	0.0044	0.1089	0.0925	0	1
136	31	S	2	.	0.1781	0.1514	0.0002	-0.02	-0.017	0	1
136	32	S	2	▁What	0.0933	0.0794	0.0004	0.0004	0.0003	0	1
136	33	S	2	▁is	0.0749	0.0636	0.0004	-0.0108	-0.0091	0	1
136	34	S	2	▁it	0.1473	0.1252	0.0005	-0.0207	-0.0176	0	1
136	35	S	2	?	0.1531	0.1304	0.0003	-0.0164	-0.0139	0	1
136	36	S	2	▁The	0.2238	0.1904	0.0011	-0.0142	-0.012	0	1
136	37	S	2	▁details	0.4709	0.4021	0.0022	-0.0487	-0.0416	0	1
136	38	S	2	▁of	0.2037	0.1739	0.0021	0.0231	0.0198	0	1
136	39	S	2	▁E	0.205	0.1751	0.0181	0.0268	0.0227	0	1
136	40	S	2	ren	0.3125	0.2703	0.0096	0.0145	0.0122	0	1
136	41	S	2	'	0.2089	0.1802	0.0025	0.0228	0.0197	0	1
136	42	S	2	s	0.241	0.2073	0.0054	-0.0072	-0.0061	0	1
136	43	S	2	▁Titan	0.9084	0.7825	0.0053	0.066	0.0565	0	1
136	44	S	2	▁power	0.885	0.7634	0.0091	-0.0184	-0.0158	1	1
136	45	S	2	▁remain	0.4023	0.3453	0.0326	0.0236	0.0209	0	1
136	46	S	2	▁uncertain	0.6331	0.5438	0.0115	0.0224	0.0188	0	1
136	47	S	2	.	0.2566	0.2188	0.0076	-0.0432	-0.0367	0	1
137	0	S	17	▁It	0.0029	0.0024	0.0001	-0.0004	0.0003	0	1
137	1	S	17	▁was	0.0084	0.007	0.0001	0.0007	-0.0006	0	1
137	2	S	17	▁certainly	0.0094	0.0079	0.0	-0.0009	0.0007	0	1
137	3	S	17	▁in	0.0025	0.0021	0.0	-0.0005	0.0004	0	1
137	4	S	17	▁a	0.0063	0.0053	0.0	-0.0003	0.0002	0	1
137	5	S	17	▁lot	0.0099	0.0082	0.0	0.0021	-0.0018	0	1
137	6	S	17	▁better	0.0057	0.0046	0.0	0.0012	-0.001	0	1
137	7	S	17	▁shape	0.0254	0.0205	0.0002	0.0006	-0.0003	0	1
137	8	S	17	▁than	0.0077	0.0064	0.0	0.0009	-0.0008	0	1
137	9	S	17	▁our	0.0075	0.0062	0.0001	0.0008	-0.0007	0	1
137	10	S	17	▁old	0.0092	0.0075	0.0001	0.0015	-0.0013	0	1
137	11	S	17	▁	0.0042	0.0034	0.0001	0.0001	-0.0001	0	1
137	12	S	17	hun	0.022	0.0179	0.0001	0.0004	-0.0004	0	1
137	13	S	17	k	0.0049	0.004	0.0	0.0005	-0.0004	0	1
137	14	S	17	▁of	0.004	0.0033	0.0	-0.0003	0.0003	0	1
137	15	S	17	▁junk	0.0314	0.0255	0.0002	0.0018	-0.0015	0	1
137	16	S	17	.	0.0034	0.0028	0.0	0.0004	-0.0003	0	1
137	17	S	17	▁Much	0.0194	0.0163	0.0	-0.0014	0.0012	0	1
