example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
119	11	▁appartenait	0.833421528339386	0.6559558510780334	0.1774656772613525	-0.3454475998878479	0.1124337092041969	0.0	1.0	0.0	1.0	0.0	1.0	0.0955490171909332	1.0	0.1088140904903411	2.0	0.0	0.0011160756694152	0.0035729170776903	0.0083051584661006	0.0097007490694522	0.0089079122990369	0.0675265192985534	0.0316787883639335	0.5764020085334778	0.0368112809956073	0.2875813245773315	0	0	0
119	12	▁à	0.9747880697250366	0.9687527418136596	0.0060353279113769	-0.0089601036161184	0.0010048964759334	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011443821713328	0.007405006326735	0.0132523914799094	0.0117467688396573	0.0090656839311122	0.0537795275449752	0.0260853730142116	0.3257214725017547	0.0303073469549417	0.5641062259674072	0	0	0
119	13	▁N	0.3691092729568481	0.5406278967857361	-0.1715186238288879	0.5505880117416382	0.062171034514904	0.0605625361204147	1.0	0.0605625361204147	1.0	0.0605625361204147	1.0	0.0605625361204147	2.0	0.0605625361204147	2.0	0.0	0.000751813466195	0.0038912156596779	0.012785330414772	0.0022947154939174	0.0091987065970897	0.1637002676725387	0.0217241868376731	0.4799451231956482	0.1082256585359573	0.2264047563076019	0	0	0
119	14	asse	0.9975825548171996	0.997747838497162	-0.0001652836799621	0.0002389896835666	0.0001748777576722	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011661391472443	0.0020631698425859	0.0068804798647761	0.0059578618966042	0.0053696325048804	0.0907288044691085	0.0215186718851327	0.5875753164291382	0.0521638467907905	0.2480133771896362	0	0	0
119	15	▁House	0.994849979877472	0.9741275906562804	0.0207223892211914	-0.0303682554513216	0.0153566822409629	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0013444428332149	0.0035959822125732	0.0051619270816445	0.0035122327972203	0.0055227163247764	0.1315962970256805	0.0290680918842554	0.4451225996017456	0.059054784476757	0.3351582586765289	0	0	0
119	16	,	0.911449134349823	0.9336817860603333	-0.0222326517105102	0.034768808633089	0.0081702470779418	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0016878113383427	0.0080572869628667	0.0131475981324911	0.0317494720220565	0.0153448265045881	0.0607756972312927	0.052993718534708	0.1919775307178497	0.0519451349973678	0.6423079967498779	0	0	0
119	17	▁j	0.9438257217407228	0.935881495475769	0.0079442262649536	-0.0121946837753057	0.0036980705335736	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.000151550717419	0.0072847139090299	0.0077567212283611	0.0087830685079097	0.0128492936491966	0.0486926287412643	0.0443607531487941	0.2203957140445709	0.0437292456626892	0.6428215503692627	0	0	0
119	18	'	0.999504566192627	0.9997377991676332	-0.0002332329750061	0.0003366093151271	9.221666550729424e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.000301721971482	0.009651388041675	0.0103493742644786	0.0141755156219005	0.0090036503970623	0.0506738908588886	0.0360268503427505	0.2029653191566467	0.029108390212059	0.6812254786491394	0	0	0
119	19	aurais	0.9904595613479614	0.994364857673645	-0.0039052963256835	0.0056772101670503	0.0014090805780142	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.000112477413495	0.0051533263176679	0.0105571579188108	0.0199395343661308	0.0089689847081899	0.0818182304501533	0.0323241837322711	0.4495098292827606	0.0614593811333179	0.3748883903026581	0	0	0
119	20	▁dû	0.9446629285812378	0.9434034824371338	0.001259446144104	-0.0019247492309659	0.0014895221684128	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002327910333406	0.0035602650605142	0.0153440348803997	0.0101565551012754	0.0073311291635036	0.0607947036623954	0.0224310662597417	0.3505957126617431	0.0484838634729385	0.5176947116851807	0	0	0
119	21	▁venir	0.7347683906555176	0.5433433651924133	0.1914250254631042	-0.435425341129303	0.134377047419548	0.0	1.0	0.0	1.0	0.0	1.0	0.0684401839971542	1.0	0.1254726946353912	16.0	0.0	0.000516012951266	0.007178820669651	0.0077887126244604	0.0256746150553226	0.015175612643361	0.0563785545527935	0.0258813090622425	0.6099517941474915	0.0639499649405479	0.2438385039567947	0	0	0
119	22	▁à	0.8692446351051331	0.851382851600647	0.017861783504486	-0.0299542695283889	0.065448984503746	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0314938500523567	4.0	0.0	0.0002656562719494	0.0055850590579211	0.008704662322998	0.0151081010699272	0.0092756142839789	0.0647503808140754	0.0233328007161617	0.6267370581626892	0.085377499461174	0.1998021155595779	0	0	0
119	23	▁terre	0.987860381603241	0.9701545238494872	0.0177058577537536	-0.0260926429182291	0.0100577650591731	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004516095505096	0.001105576287955	0.0103609543293714	0.0066542304120957	0.0056359753943979	0.0510441176593303	0.0170709919184446	0.5386578440666199	0.0578742511570453	0.3353527784347534	0	0	0
119	24	,	0.5634044408798218	0.5206902027130127	0.042714238166809	-0.1137456595897674	0.043896559625864	0.0	1.0	0.0	1.0	0.0	1.0	0.017239287495613	2.0	0.0219440758228302	4.0	0.0	0.0002705726365093	0.0048415050841867	0.0173109844326972	0.0105600394308567	0.0075278654694557	0.0402639023959636	0.0190826524049043	0.2621735632419586	0.0510738380253315	0.627406120300293	0	0	0
119	25	▁mais	0.9758803844451904	0.9743859767913818	0.0014944076538085	-0.0022110335994511	0.0017426761332899	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001724449102766	0.0016452266136184	0.0048582814633846	0.0028388006612658	0.0053668627515435	0.0413181856274604	0.0194523520767688	0.2707514762878418	0.0616085976362228	0.6068693399429321	0	0	0
119	26	▁je	0.8321322798728943	0.6267244219779968	0.2054078578948974	-0.4089816808700561	0.139566421508789	0.0	1.0	0.0	1.0	0.0	1.0	0.1180532649159431	1.0	0.1408823430538177	3.0	0.0	0.0005279101897031	0.0124213686212897	0.00565773434937	0.0096738170832395	0.0038195452652871	0.049695786088705	0.0380279310047626	0.2397507578134536	0.0518898479640483	0.6206357479095459	0	0	0
119	27	▁ne	0.820273220539093	0.8448562622070312	-0.0245830416679382	0.0426013991236686	0.009825118817389	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0061438642442226	2.0	0.0	0.0007519968785345	0.0015059194993227	0.0043287235312163	0.0053263809531927	0.0040379185229539	0.0631449446082115	0.034997284412384	0.3963590860366821	0.0777693688869476	0.4277294278144836	0	0	0
119	28	▁l	0.9128610491752625	0.9584705233573914	-0.0456094741821289	0.0703387632966041	0.0286857225000858	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009162639616988	0.0041029653511941	0.0051546213217079	0.0062597673386335	0.0039805662818253	0.0500979460775852	0.0316272005438804	0.206384390592575	0.0375685915350914	0.6743218302726746	0	0	0
119	29	'	0.9993953704833984	0.9996238946914672	-0.0002285242080688	0.0003298144147265	9.06472050701268e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006767060840502	0.0023584009613841	0.0018819123506546	0.0072376201860606	0.0022316272370517	0.0526922680437564	0.0368353351950645	0.141971156001091	0.0429202951490879	0.7255807518959045	0	0	0
119	30	ai	0.8735531568527222	0.9107948541641236	-0.0372416973114013	0.0602306090295314	0.0176563486456871	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0032842960208654	2.0	0.0	0.0002358383208047	0.0026929783634841	0.0075849816203117	0.0053928149864077	0.0062366817146539	0.0415819212794303	0.0238475743681192	0.2210563272237777	0.0424961112439632	0.671018123626709	0	0	0
119	31	▁pas	0.9854277968406676	0.987759530544281	-0.0023317337036132	0.003409712575376	0.0005745518719777	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003072566469199	0.001355385640636	0.0021393992938101	0.0028890073299407	0.004707861226052	0.0431755073368549	0.0322169438004493	0.2167372107505798	0.0466126501560211	0.6612578630447388	0	0	0
119	32	▁fait	0.9260106086730956	0.9341563582420348	-0.0081457495689392	0.0126353567466139	0.0136067196726799	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005573743837885	0.0053124534897506	0.0043505281209945	0.0112434886395931	0.0057164751924574	0.0419032573699951	0.0416923686861991	0.2086964249610901	0.0364005155861377	0.6713072061538696	0	0	0
119	33	.	0.970276176929474	0.968049943447113	0.0022262334823608	-0.0033139083534479	0.0006896327249705	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006915157428011	0.0011151060461997	0.0016131529118865	0.0104782190173864	0.0045178742147982	0.0470367409288883	0.0276243910193443	0.1147046461701393	0.0290731210261583	0.7815611362457275	0	0	0
119	34	</s>	0.996444284915924	0.99652498960495	-8.07046890258789e-05	0.000116866940516	0.0001000419433694	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008128227200359	0.0013842772459611	0.0007215632358565	0.0019779885187745	0.0015567968366667	0.0430009067058563	0.0441683419048786	0.095230296254158	0.0243911985307931	0.7932091951370239	0	0	0
120	0	▁Combien	0.8445003032684326	0.5096250772476196	0.334875226020813	-0.7286616563796997	0.2562939524650574	0.0	1.0	0.0	1.0	0.0	1.0	0.1819291561841964	1.0	0.2387373149394989	2.0	0.0	7.540957994933706e-06	8.568019438826013e-06	5.701456393580884e-05	3.634559834608808e-05	0.0025286816526204	0.2024135887622833	0.1839573830366134	0.40163654088974	0.2119925618171692	0.0	0	0	0
120	1	▁de	0.805529773235321	0.7644014954566956	0.0411282777786254	-0.0756072700023651	0.0157687049359083	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0124205835163593	2.0	0.0	0.0001904490345623	0.0003401193243917	0.0011834282195195	0.0018759628292173	0.0073828683234751	0.0770246535539627	0.0625791400671005	0.3913313746452331	0.1357516050338745	0.3333132266998291	0	0	0
120	2	▁ticket	0.7492653727531433	0.7320309281349182	0.017234444618225	-0.0335722155869007	0.0434155613183975	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0428656786680221	2.0	0.0	0.0002927391906268	0.0001600291434442	0.0008349026902578	0.0005069244652986	0.0016440711915493	0.0606652125716209	0.0419313050806522	0.6477906703948975	0.1338222473859787	0.1157905906438827	0	0	0
120	3	s	0.99933260679245	0.9991583824157716	0.0001742243766784	-0.0002515886735636	4.826865915674716e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006055319681763	0.0006661632214672	0.0013252198696136	0.0007590206805616	0.001687332172878	0.0267077554017305	0.0312355458736419	0.2474432587623596	0.0635234788060188	0.6310899257659912	0	0	0
120	4	▁ils	0.8077662587165833	0.8905037641525269	-0.0827375054359436	0.1406837999820709	0.0378400608897209	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0354045629501342	2.0	0.0	0.0001315567060373	0.0002948245964944	0.0006930414820089	0.0016719294944778	0.0090857911854982	0.0579964220523834	0.0483856238424778	0.2875174283981323	0.1052848547697067	0.5008156299591064	0	1	0
120	5	▁vont	0.9270645976066588	0.932169795036316	-0.0051051974296569	0.0079228561371564	0.0023795037996023	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002073359501082	0.0006199902854859	0.0005784101085737	0.0010161329992115	0.0012249418068677	0.0516724735498428	0.0336241237819194	0.3327621817588806	0.1102873384952545	0.4716538190841675	0	0	0
120	6	▁acheter	0.6440438628196716	0.5515783429145813	0.0924655199050903	-0.2235931456089019	0.0228979513049125	0.0	1.0	0.0	1.0	0.0	1.0	0.0145593211054801	2.0	0.0202051680535078	3.0	0.0	0.0005770308198407	0.0004226148012094	0.0006388699403032	0.0014004342956468	0.0039409953169524	0.0643231123685836	0.0447249412536621	0.4363721013069153	0.1373968422412872	0.3171830773353576	0	0	0
120	7	?	0.24691241979599	0.2046069502830505	0.0423054695129394	-0.2711442410945892	0.0056087337434291	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0053266622126102	2.0	0.0	0.000486924604047	0.001216301927343	0.0011769025586545	0.0029415199533104	0.001981055829674	0.097952663898468	0.1033795848488807	0.1624354124069214	0.0778460130095481	0.5583862662315369	0	0	0
120	8	</s>	0.9927175045013428	0.9886787533760072	0.0040387511253356	-0.0058813253417611	0.0022673388011753	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001027747348416	0.0001637703826418	0.0001151032774941	0.0005664898199029	0.0012631432618945	0.107534572482109	0.1351695954799652	0.1327652931213379	0.0789230540394783	0.5456075668334961	0	0	0
121	0	▁Parce	0.6812086701393127	0.7559607028961182	-0.0747520327568054	0.1502144783735275	0.3506983816623688	0.0	1.0	0.0	1.0	0.0	1.0	0.0057002156972885	2.0	0.3492161929607391	4.0	0.0	6.356971880450146e-06	5.366257937566843e-06	1.7315080185653642e-05	0.0001324951008427	0.0004428435349836	0.1582942008972168	0.2487585395574569	0.474619060754776	0.1183282285928726	0.0	0	0	1
121	1	▁qu	0.9923362135887146	0.9878103733062744	0.0045258402824401	-0.0065948846749961	0.0016681138658896	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.004094005562365	0.003128663636744	0.0011647634673863	0.0014254585839807	0.0036836992949247	0.08183503895998	0.0836192816495895	0.2707765996456146	0.0607179775834083	0.5030511617660522	0	0	1
121	2	'	0.9984629154205322	0.9988309741020204	-0.000368058681488	0.0005316963070072	0.0009366563172079	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0023826374672353	0.0028195963241159	0.0009326244471594	0.0013605740386992	0.0005322191864252	0.0716657191514968	0.1345907151699066	0.2302333861589431	0.0802132487297058	0.4832969009876251	0	0	1
121	3	elles	0.2507181167602539	0.9949160814285278	-0.7441979646682739	1.9885085821151731	5.576491355895996	5.593312740325928	1.0	5.593312740325928	1.0	5.593312740325928	1.0	5.593312740325928	1.0	5.593312740325928	2.0	0.0	0.000798748107627	0.00102296017576	0.0007070580031722	0.0047220783308148	0.0104757649824023	0.0803818777203559	0.1788429915904998	0.2610089778900146	0.0913168042898178	0.3884493410587311	0	1	1
121	4	▁vont	0.7277348637580872	0.6851643919944763	0.0425704717636108	-0.0869627520442009	0.0147925429046154	0.0	1.0	0.0	1.0	0.0	1.0	0.0034712068736553	1.0	0.0034712068736553	2.0	0.0	0.0017358169425278	0.0049350792542099	0.0060577923431992	0.0136701744049787	0.0074924658983945	0.0720589756965637	0.0537919029593467	0.515116810798645	0.1153838634490966	0.2436484098434448	0	0	1
121	5	▁bientôt	0.6694557666778564	0.6161432862281799	0.0533124804496765	-0.1197229027748107	0.0077261589467525	0.0	1.0	0.0	1.0	0.0	1.0	0.0061312578618526	2.0	0.0061312578618526	2.0	0.0	0.0029233091045171	0.0018957757856696	0.0031459727324545	0.0038299178704619	0.0088036665692925	0.0826245993375778	0.0596543848514556	0.5583397746086121	0.1010935753583908	0.19828762114048	0	0	1
121	6	▁mourir	0.9930952191352844	0.9925364255905152	0.0005587935447692	-0.0008120454731397	0.001268750289455	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0030539068393409	0.0020683596376329	0.0054398756474256	0.0037447304930537	0.0035705519840121	0.0473618544638156	0.0412636622786521	0.4227494299411773	0.0859147235751152	0.4027103185653686	0	0	1
121	7	.	0.8619647026062012	0.8308872580528259	0.0310774445533752	-0.0529760979115963	0.0304418914020061	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0200886614620685	2.0	0.0	0.0016525788232684	0.0007398939924314	0.0036975047551095	0.0022822779137641	0.0049138539470732	0.0721234083175659	0.0699347555637359	0.4410219192504883	0.08598043769598	0.3309396207332611	0	0	1
121	8	</s>	0.992729127407074	0.990215301513672	0.002513825893402	-0.0036579014267772	0.0024194833822548	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001828201930038	0.0005313334986567	0.0006986915832385	0.0024927542544901	0.0007122975657694	0.1485933512449264	0.1436472684144973	0.1621872782707214	0.0683794990181922	0.4771926403045654	0	0	1
122	0	▁Je	0.1108356788754463	0.244149848818779	-0.133314162492752	1.139344573020935	2.26143217086792	2.8053219318389893	1.0	2.8053219318389893	1.0	2.8053219318389893	1.0	2.5367562770843506	2.0	2.380331039428711	4.0	0.0	1.0700166967581026e-05	5.13935083290562e-06	1.1163754606968723e-05	4.490096398512833e-05	0.000577543338295	0.162464439868927	0.122080773115158	0.5904466509819031	0.1250081062316894	0.0	0	0	1
122	1	▁suppose	0.3531314432621002	0.3969210088253021	-0.0437895655632019	0.1686466485261917	0.0104246959090232	0.0078692995011806	1.0	0.0078692995011806	1.0	0.0078692995011806	2.0	0.0078692995011806	2.0	0.0070995911955833	3.0	0.0	0.0005660551250912	0.001855379785411	0.0027674664743244	0.002955820178613	0.002601480577141	0.0842703953385353	0.0699772834777832	0.6259790062904358	0.1089793741703033	0.1107939258217811	0	0	1
122	2	▁qu	0.9960620999336244	0.9965607523918152	-0.0004986524581909	0.0007220778497867	0.000598938553594	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0010540338698774	0.0012423489242792	0.0013346509076654	0.000820169749204	0.0084716472774744	0.0500168018043041	0.0471307039260864	0.2281850576400756	0.0492184646427631	0.6254489421844482	0	0	1
122	3	'	0.9989169836044312	0.999060332775116	-0.0001433491706848	0.0002069959737127	0.0004418035678099	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006811410421505	0.0003742355038411	0.0007120631635189	0.0010796037968248	0.0010613616323098	0.0695089623332023	0.0831811875104904	0.1634903252124786	0.0565707497298717	0.6272487640380859	0	0	1
122	4	elles	0.105374552309513	0.9940220713615416	-0.8886474967002869	3.2377514839172363	7.253148555755615	7.262622356414795	1.0	7.262622356414795	1.0	7.262622356414795	1.0	7.262622356414795	1.0	7.262622356414795	2.0	0.0	0.0002347121480852	0.000272239674814	0.0014091805787757	0.0019290396012365	0.0097347553819417	0.060450691729784	0.0491525158286094	0.1541387140750885	0.0387525409460067	0.6975054740905762	0	1	1
122	5	▁pensaient	0.7929207682609558	0.7591466307640076	0.0337741374969482	-0.0627981573343277	0.0135320890694856	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0077109262347221	3.0	0.0	0.0012532107066363	0.0039693675935268	0.0028197751380503	0.0049374992959201	0.0016500294441357	0.0696130618453025	0.0654110312461853	0.3302728235721588	0.0781286284327507	0.4565743803977966	0	0	1
122	6	▁pouvoir	0.7117450833320618	0.7989581227302551	-0.0872130393981933	0.1667592525482177	0.0341290086507797	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0340663157403469	4.0	0.0	0.0002172502427129	0.0003394842788111	0.0007360785384662	0.0016491310670971	0.0022325925529003	0.0549938455224037	0.0391170196235179	0.2628222405910492	0.0677704513072967	0.5752964019775391	0	0	1
122	7	▁me	0.7328661680221558	0.7294554114341736	0.0034107565879821	-0.0067299539223313	0.0025196680799126	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0003421949222683	3.0	0.0	0.0001747689238982	0.0006903605535626	0.0009514487464912	0.0055896858684718	0.0020182819571346	0.0743036195635795	0.0359893627464771	0.531684935092926	0.1300864219665527	0.2279356718063354	0	0	1
122	8	▁réparer	0.7977089285850525	0.7352647185325623	0.0624442100524902	-0.1175987124443054	0.0157209746539592	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0147407837212085	2.0	0.0	0.0002161280281143	0.0003756677033379	0.0005751451244577	0.0014098950196057	0.0017224755138158	0.0630482956767082	0.0244764201343059	0.4856583178043365	0.1059658005833625	0.32085120677948	0	0	1
122	9	.	0.9719974398612976	0.9736894369125366	-0.001691997051239	0.0025091718416661	0.0011088454630225	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002212403342127	0.0002129565982613	0.0003366298624314	0.0009674531174823	0.0013468101387843	0.0371942818164825	0.0470090955495834	0.1239208653569221	0.0403833612799644	0.751492440700531	0	0	1
122	10	</s>	0.9968397617340088	0.9964441657066344	0.0003955960273742	-0.0005725885857827	0.0001722851447993	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002374187170062	0.0008339423220604	0.0005497078527696	0.0006992957205511	0.0009681633673608	0.0651760920882225	0.0727065280079841	0.1165442913770675	0.0472020059823989	0.6983711123466492	0	0	1
123	0	▁Alors	0.2774927020072937	0.3302241265773773	-0.0527314245700836	0.2509957253932953	0.3970861434936523	0.0	1.0	0.0228448510169982	2.0	0.2826756834983825	2.0	0.4114878475666046	4.0	0.4168565273284912	7.0	0.0	4.533132596407086e-06	2.371192294958746e-06	3.96632676711306e-05	3.45824082614854e-05	0.0001905595854623	0.2506174147129059	0.1971653699874878	0.408664733171463	0.1435525715351104	0.0	0	0	1
123	1	▁je	0.6891246438026428	0.6683529615402222	0.0207716822624206	-0.0441547818481922	0.1033570691943168	0.0	1.0	0.0	1.0	0.0	1.0	0.0022383853793144	2.0	0.0022383853793144	2.0	0.0	0.0013674919027835	0.003748127259314	0.0033983131870627	0.0031365235336124	0.003327797865495	0.1089019030332565	0.1010039895772934	0.3619627356529236	0.0900711566209793	0.3380601704120636	0	0	1
123	2	▁pense	0.927117645740509	0.9351662993431092	-0.0080486536026	0.0124705452471971	0.0007414023857563	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006053810357116	0.0014114172663539	0.0045555210672318	0.0035019323695451	0.0045282039791345	0.0786835476756095	0.0669654905796051	0.4277407228946686	0.0710700154304504	0.3555401563644409	0	0	1
123	3	▁qu	0.9963390827178956	0.9988853335380554	-0.0025462508201599	0.0036822862457484	0.0024230626877397	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0019431411055848	0.0019444681238383	0.0015463992021977	0.0023373491130769	0.0027872610371559	0.0834881737828254	0.0731528624892234	0.2634226381778717	0.0631928369402885	0.5167434215545654	0	0	1
123	4	'	0.9990798234939576	0.9991256594657898	-4.583597183227539e-05	6.621483771596104e-05	0.0001628983736736	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005103980656713	0.0020338559988886	0.001901359995827	0.0030531752854585	0.0027194551657885	0.0891324579715728	0.0586138442158699	0.2105621695518493	0.0531541295349597	0.5885373950004578	0	0	1
123	5	elles	0.0359367318451404	0.9654674530029296	-0.9295307397842408	4.747696399688721	3.566075563430786	3.574890375137329	1.0	3.574890375137329	1.0	3.574890375137329	1.0	3.574890375137329	1.0	3.574890375137329	1.0	0.0	0.0002894859935622	0.0011220551095902	0.0016691222554072	0.0021876888349652	0.0081256004050374	0.4348279535770416	0.1193446591496467	0.1940525025129318	0.0675923153758049	0.184182584285736	0	1	1
123	6	▁le	0.5616306662559509	0.6594921350479126	-0.0978614687919616	0.2317337840795517	0.0320945940911769	0.0	1.0	0.0	1.0	0.0	1.0	0.0102236084640026	2.0	0.0284777954220771	6.0	0.0	0.001058081863448	0.0036094547249376	0.0026065679267048	0.0064836773090064	0.005932162515819	0.0825657248497009	0.0563129000365734	0.3921684920787811	0.0826975479722023	0.3862553536891937	0	0	1
123	7	▁remarquer	0.5906699895858765	0.5365679860115051	0.0541020035743713	-0.138591319322586	0.0298456698656082	0.0	1.0	0.0	1.0	0.0	1.0	0.007104966789484	3.0	0.0272561404854059	19.0	0.0	0.0001364637719234	0.0007192171178758	0.0007691011414863	0.0015086375642567	0.0031138786580413	0.0989419147372245	0.0603252686560153	0.4515672922134399	0.084562674164772	0.3046027421951294	0	0	1
123	8	ont	0.9957534074783324	0.9960877895355223	-0.0003343820571899	0.0004843844508286	0.0001861511555034	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012571094557642	0.0010371293174102	0.0011841845698654	0.0010378690203651	0.0017657761927694	0.098916471004486	0.0405847765505313	0.1560994386672973	0.034082856029272	0.6703163981437683	0	0	1
123	9	▁d	0.4113081395626068	0.3770062923431396	0.0343018472194671	-0.125631034374237	0.043964959681034	0.0	1.0	0.0	1.0	3.626151010394096e-05	2.0	3.626151010394096e-05	2.0	0.0410477109253406	3.0	0.0	0.0004860589106101	0.0003656494955066	0.0017870708834379	0.0008853590115904	0.0018697014311328	0.0642592385411262	0.0274477377533912	0.4944851100444793	0.1081398800015449	0.3056680262088775	0	0	1
123	10	'	0.9993137121200562	0.9994279742240906	-0.0001142621040344	0.0001649407931836	2.833714461303316e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003851217334158	0.0008312594727613	0.0006902249297127	0.0019523792434483	0.0014715420547872	0.0480729937553405	0.028231743723154	0.354904443025589	0.0789024084806442	0.4898884892463684	0	0	1
123	11	ici	0.9963942170143129	0.9953092932701112	0.0010849237442016	-0.0015717528294771	0.0002491491322871	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	6.689083238597959e-05	0.0002780185604933	0.0004897729377262	0.003161038737744	0.0022678854875266	0.0466572381556034	0.0371887385845184	0.4365965723991394	0.0908578485250473	0.3886995911598205	0	0	1
123	12	▁le	0.6194851994514465	0.8049842715263367	-0.1854990720748901	0.3778907358646393	0.2657780051231384	0.0	1.0	0.0	1.0	0.0	1.0	0.2767008543014526	2.0	0.275455504655838	3.0	0.0	0.0001027558246278	0.0007627402083016	0.000823630602099	0.0011709346435964	0.0030354782938957	0.0401643849909305	0.0153821054846048	0.4113891124725342	0.0944141820073127	0.4386501014232635	0	0	1
123	13	▁dîner	0.8137264251708984	0.8417133092880249	-0.0279868841171264	0.0487851090729236	0.0129837477579712	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0003259619697928	2.0	0.0	0.0001940464862855	0.0004113456525374	0.0015382175333797	0.000662422447931	0.0014095462393015	0.0434845611453056	0.0128308916464447	0.5451758503913879	0.1246768534183502	0.2738317847251892	0	0	1
123	14	...	0.8015884757041931	0.7463539838790894	0.0552344918251037	-0.1030016764998436	0.0138904228806495	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0133153088390827	2.0	0.0	0.000358918972779	0.0004676534445025	0.0028078495524823	0.0017474649939686	0.0036817505024373	0.0344581082463264	0.0541913509368896	0.1917085349559784	0.0722532421350479	0.6473888158798218	0	0	1
123	15	</s>	0.9971022009849548	0.9972694516181946	-0.0001672506332397	0.0002419998781988	0.000123267978779	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004140717792324	0.0019829589873552	0.0009794116485863	0.000757627596613	0.0007549539441242	0.0600833669304847	0.0602014511823654	0.145316407084465	0.0549892820417881	0.6794095635414124	0	0	1
