example_idx	token_idx	token	probability	contrast_prob	pcxmi	kl_divergence	is_supporting_context	is_context_sensitive	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_correct
16	12	as	0.994422733783722	0.9951184988021852	0.0010090309660881	0.0015177518362179	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008010331075638	0.0021445269230753	0.0076629370450973	0.0036834049969911	0.0019729598425328	0.0971115976572036	0.0573357343673706	0.3737499415874481	0.0591085627675056	0.4126941561698913	1
16	13	▁volée	0.3753032982349396	0.8553284406661987	1.188421607017517	0.6085665225982666	0	0	0.6096768379211426	1.0	0.6096768379211426	1.0	0.6096768379211426	1.0	0.6096768379211426	2.0	0.6096768379211426	2.0	0.0	0.0003219688660465	0.0072213835082948	0.0044087534770369	0.0037083341740071	0.0049830861389636	0.1772341430187225	0.0665986165404319	0.3642449080944061	0.0634006634354591	0.3285216093063354	1
16	14	,	0.5987987518310547	0.7314339876174927	0.2886564135551452	0.0469388365745544	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0390413701534271	2.0	0.0419759377837181	3.0	0.0	0.0006215332541614	0.0020477250218391	0.0035138397943228	0.0039062285795807	0.0084833316504955	0.0784659385681152	0.0392277538776397	0.1303227543830871	0.0354298651218414	0.7165536880493164	1
16	15	▁qu	0.4641711115837097	0.3777486383914947	-0.2972301840782165	0.0798361152410507	0	0	0.0	1.0	0.0	1.0	0.0395874455571174	2.0	0.0555583424866199	3.0	0.0700319781899452	6.0	0.0	0.000202183771762	0.0012220017379149	0.0065728733316063	0.0138986632227897	0.003812895854935	0.0990645140409469	0.0521123744547367	0.1803198605775833	0.0543280281126499	0.6141753196716309	1
16	16	'	0.999497890472412	0.9995633959770204	9.45075589697808e-05	3.460294828983024e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003758448001462	0.0010102661326527	0.0016903555952012	0.0011631736997514	0.0024068760685622	0.0464112237095832	0.0229997187852859	0.1107212528586387	0.0302675012499094	0.7896002531051636	1
16	17	elles	0.9594194293022156	0.9755899310112	0.0241132080554962	0.0392754822969436	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002625369816087	0.0011190357618033	0.0015136526199057	0.0036783667746931	0.0061155385337769	0.1164820119738578	0.0306415278464555	0.171297088265419	0.0518239177763462	0.6297553181648254	1
16	18	...	0.7569879293441772	0.7414336800575256	-0.0299525838345289	0.0398091003298759	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.034081719815731	7.0	0.0	0.000656193587929	0.0040401462465524	0.0064117163419723	0.0134219508618116	0.0044201137498021	0.1310815960168838	0.0487860962748527	0.2278157323598861	0.1047621071338653	0.4875543713569641	1
16	19	</s>	0.995449960231781	0.9952935576438904	-0.0002266553201479	0.0004067361587658	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006558398017659	0.0013108220882713	0.0011364396195858	0.0064374860376119	0.0069211963564157	0.0626734420657157	0.0329952165484428	0.1074190288782119	0.0321036130189895	0.7648088335990906	1
17	0	▁Je	0.7990773916244507	0.7336627840995789	-0.1232180669903755	0.0478662401437759	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0401301346719265	6.0	0.0	2.1428350009955466e-06	8.172017260221764e-06	1.9002400222234428e-05	8.639334555482492e-05	0.000227035881835	0.3538821339607239	0.1221204251050949	0.4363327622413635	0.0876646190881729	0.0	0
17	1	▁suis	0.4566338658332824	0.6445608139038086	0.4972786605358124	0.1109321564435958	0	0	0.0	1.0	0.0	1.0	0.0170259252190589	2.0	0.0906767696142196	3.0	0.1143002361059188	9.0	0.0	0.0005446567083708	0.0027363314293324	0.0059293238446116	0.0070799491368234	0.0050327666103839	0.2593637108802795	0.0924187898635864	0.3990922272205353	0.130830779671669	0.1182945743203163	0
17	2	▁très	0.4260281324386596	0.3189961016178131	-0.4174098670482635	0.0380381159484386	0	0	0.0	1.0	0.0	1.0	0.0203642509877681	2.0	0.0203642509877681	3.0	0.0352215841412544	4.0	0.0	0.0002696661686059	0.002135775052011	0.0113303791731596	0.0114252958446741	0.0038249311037361	0.20263671875	0.0718140453100204	0.4398186802864074	0.0713467225432396	0.2143838107585907	0
17	3	▁doué	0.8342016339302063	0.7889465093612671	-0.0804686769843101	0.0103020742535591	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0042395377531647	3.0	0.0	0.0011583497980609	0.000510289799422	0.0042477985844016	0.002796231303364	0.0023126346059143	0.2088141739368438	0.0410232841968536	0.3510238528251648	0.0518506057560443	0.3472880721092224	0
17	4	▁pour	0.8004610538482666	0.8995283246040344	0.1683374792337417	0.0469703376293182	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0467387959361076	2.0	0.0	0.0002652885741554	0.0011236108839511	0.0026478914078325	0.002206195378676	0.0032186573371291	0.1207599267363548	0.0286132488399744	0.1871701329946518	0.0289200823754072	0.6345365643501282	0
17	5	▁la	0.3851118981838226	0.6088996529579163	0.6609268188476562	0.1321077793836593	0	1	0.1148748248815536	1.0	0.1148748248815536	1.0	0.1148748248815536	2.0	0.1148748248815536	2.0	0.1376163959503173	3.0	0.0	0.0007310010259971	0.0027626641094684	0.0033918232657015	0.0033328179270029	0.0055988975800573	0.3981006443500519	0.034801248461008	0.2989103198051452	0.0514828972518444	0.2167049348354339	0
17	6	▁réparer	0.7809805870056152	0.892505943775177	0.1925751119852066	0.1346353590488433	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1108935996890068	2.0	0.0	0.0001221731945406	0.0007333572721108	0.003314415924251	0.0037165784742683	0.0077415700070559	0.2313864380121231	0.0196566432714462	0.36286261677742	0.0448980592191219	0.3411961793899536	0
17	7	▁quand	0.8793277144432068	0.9282814860343932	0.0781614184379577	0.0197963956743478	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0099122673273086	2.0	0.0	0.0008778775809332	0.0024028753396123	0.007849782705307	0.0049120360054075	0.0069395266473293	0.1230306327342987	0.0224048737436532	0.2382094860076904	0.0537185110151767	0.5626365542411804	0
17	8	▁elle	0.8171489834785461	0.977245271205902	0.2581216096878052	0.2392141819000244	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2366288900375366	2.0	0.0	0.0004045663517899	0.0027579432353377	0.0091605670750141	0.0116394106298685	0.006025593727827	0.325664222240448	0.0395849980413913	0.2118189036846161	0.0534291714429855	0.3695026934146881	0
17	9	▁g	0.991664469242096	0.9532018303871156	-0.0570704005658626	0.0274877026677131	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004175030626356	0.0039536943659186	0.0069593759253621	0.0078489184379577	0.0063293455168604	0.2564194798469543	0.013554991222918	0.5281262993812561	0.0878040939569473	0.1140952333807945	0
17	10	èle	0.9994843006134032	0.9995025396347046	2.6313584385206923e-05	5.922481796005741e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0007333193789236	0.0013829510426148	0.0013660482363775	0.0014723056228831	0.0030313220340758	0.0884616747498512	0.0131152272224426	0.5136289000511169	0.0643617287278175	0.3204323649406433	0
17	11	.	0.9783025979995728	0.979019582271576	0.0010569625301286	0.0012081572785973	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001823797501856	0.0022903329227119	0.0071220425888895	0.0020818705670535	0.0026195780374109	0.1883672177791595	0.0225335378199815	0.2110591381788253	0.0432356186211109	0.5348044037818909	0
17	12	</s>	0.996245801448822	0.9948379397392272	-0.0020401629153639	0.0004057139158248	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003711434546858	0.0011148792691528	0.00145920435898	0.0030932785011827	0.0014868613798171	0.1939796805381775	0.0841855108737945	0.1382737457752227	0.0518040396273136	0.5317570567131042	0
18	0	▁Elles	0.005819029174745	0.3780394196510315	6.0216145515441895	2.6737172603607178	0	1	3.055605888366699	1.0	3.055605888366699	1.0	2.685743570327759	1.0	2.711365938186645	1.0	2.7450973987579346	2.0	0.0	5.349232196749654e-06	1.0135170668945648e-05	6.704276165692136e-05	7.356851710937917e-05	0.0011455147759988	0.1822044998407364	0.1854858547449112	0.5325811505317688	0.0997284501791	0.0	1
18	1	▁rencontrent	0.278343915939331	0.2299525737762451	-0.2755321860313415	0.0585747100412845	0	0	0.0282620638608932	1.0	0.0282620638608932	2.0	0.0282620638608932	2.0	0.0241559408605098	5.0	0.0566541738808155	17.0	0.0	0.0017119725234806	0.0058352062478661	0.0074228569865226	0.0237550921738147	0.0077721588313579	0.1672467142343521	0.1207405403256416	0.4737545549869537	0.0812112689018249	0.1570469290018081	1
18	2	▁un	0.9736060500144958	0.97771555185318	0.0060766297392547	0.0016445880755782	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0020537711679935	0.00233337120153	0.003527047811076	0.0031846447382122	0.0042184018529951	0.0933015793561935	0.0558926984667778	0.556171178817749	0.0771191716194152	0.2175153493881225	1
18	3	▁type	0.4620423913002014	0.5680022835731506	0.2978715002536773	0.0491950176656246	0	0	0.0	1.0	0.0	1.0	0.0698503106832504	2.0	0.0559109337627887	3.0	0.0471385717391967	4.0	0.0	0.0006949373055249	0.0023595066741108	0.0017438132781535	0.002568881958723	0.0016004431527107	0.1337788999080658	0.0660964250564575	0.4718798100948334	0.0804809629917144	0.247763842344284	1
18	4	▁sympa	0.8832204341888428	0.8105062246322632	-0.1239502429962158	0.027194857597351	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0097875967621803	2.0	0.0	0.0015144876670092	0.0022961674258112	0.0029591880738735	0.0042116953991353	0.0095337107777595	0.1165927201509475	0.0415502153337001	0.3737823963165283	0.0660041645169258	0.4020705223083496	1
18	5	,	0.6812913417816162	0.745111882686615	0.1291851997375488	0.022775862365961	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0103305429220199	2.0	0.0105681400746107	3.0	0.0	0.0005845776759088	0.0020922406110912	0.0088810808956623	0.0055539272725582	0.0144760590046644	0.1110359653830528	0.1043024659156799	0.2093586921691894	0.0622076019644737	0.5130952000617981	1
18	6	▁peut	0.24180568754673	0.4254082441329956	0.8149998188018799	0.1724037379026413	0	0	0.019979290664196	1.0	0.019979290664196	1.0	0.1118655949831008	2.0	0.1118655949831008	3.0	0.161267876625061	4.0	0.0	0.0002725211088545	0.0008302574278786	0.0048569655045866	0.0036612676922231	0.0025881733745336	0.1965102702379226	0.1121100410819053	0.3218454718589782	0.0936231985688209	0.2759110331535339	1
18	7	-	0.9760260581970216	0.976345956325531	0.0004727717605419	1.3976474292576311e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008931494085118	0.0018936921842396	0.002734484616667	0.0031421561725437	0.0022848655935376	0.0351676903665065	0.0290550198405981	0.1547491252422332	0.0333001129329204	0.7477280497550964	1
18	8	être	0.9906249642372132	0.9906867146492004	8.994973177323118e-05	7.745764742139727e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001695052051218	0.0005788471898995	0.0012902298476547	0.0032589016482234	0.0014281703624874	0.0307402443140745	0.0182083435356616	0.1310872882604599	0.0206469651311635	0.7993171811103821	1
18	9	▁qu	0.8829581141471863	0.921652376651764	0.0618777461349964	0.0475893318653106	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.006008330732584	2.0	0.0	0.0002512643113732	0.0009061958407983	0.0034604868851602	0.0044187251478433	0.0089243976399302	0.2231815457344055	0.1220985427498817	0.2805690169334411	0.0852353274822235	0.2889156639575958	1
18	10	'	0.9994983673095704	0.9995890259742736	0.0001308847276959	0.0001964909606613	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002230112877441	0.0016834391281008	0.0027256170287728	0.0042478269897401	0.0018430401105433	0.0558926090598106	0.0342609472572803	0.1077262461185455	0.0324964933097362	0.7696236371994019	1
18	11	elles	0.974750816822052	0.9972324967384338	0.0328964591026306	0.0750134289264679	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002938381512649	0.0005704296054318	0.0014806359540671	0.0031797308474779	0.0112658571451902	0.0641094073653221	0.0503748171031475	0.1325626969337463	0.0420185923576355	0.710934579372406	1
18	12	▁en	0.5734060406684875	0.5956586003303528	0.0549286156892776	0.0167110543698072	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0031770057976245	2.0	0.0053475224412977	7.0	0.0	0.0007650048355571	0.0051060114055871	0.0125983413308858	0.0088268313556909	0.0060616722330451	0.1554548591375351	0.0941955372691154	0.3639281690120697	0.0803369879722595	0.3060842752456665	1
18	13	▁ont	0.5411980152130127	0.6633665561676025	0.2936497330665588	0.0803412720561027	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0870585441589355	2.0	0.0765300244092941	14.0	0.0	7.97927932580933e-05	0.0028774458914995	0.0050404411740601	0.0051534231752157	0.0070472075603902	0.1298733651638031	0.0519502907991409	0.2958631217479706	0.0666667222976684	0.4556466042995453	1
18	14	▁plus	0.736142635345459	0.883917510509491	0.2639263868331909	0.1356354802846908	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1311166435480117	3.0	0.0	0.0002321491047041	0.0023931025061756	0.006060398183763	0.0033921229187399	0.0044258362613618	0.0800367668271064	0.0349467284977436	0.3345344662666321	0.0819237902760505	0.4685584008693695	1
18	15	.	0.976617395877838	0.9795464873313904	0.0043204757384955	0.0008953294018283	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0004613081691786	0.0009299913654103	0.0024213029537349	0.0047862376086413	0.0082332175225019	0.0988384485244751	0.0404230877757072	0.1664973646402359	0.0528384260833263	0.6414027214050293	1
18	16	</s>	0.997718334197998	0.9968724846839904	-0.001223653438501	0.0001939563953783	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005658039590343	0.0016547810519114	0.000923860585317	0.0022973134182393	0.0013108074199408	0.061680220067501	0.0569853261113166	0.0897936969995498	0.0458852984011173	0.7456554174423218	1
19	0	▁Tu	0.6271461844444275	0.5208090543746948	-0.2680472135543823	0.0814746245741844	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0440913960337638	2.0	0.0682341456413269	3.0	0.0	2.069161837425781e-06	8.408827852690592e-06	5.641156531055458e-05	0.0001473672455176	0.0001190371840493	0.0892098098993301	0.2461388707160949	0.5725800395011902	0.0920712798833847	0.0	1
19	1	▁ne	0.1189406290650367	0.5675612092018127	2.2545344829559326	0.7354105710983276	0	0	0.748241662979126	1.0	0.748241662979126	1.0	0.748241662979126	1.0	0.748241662979126	1.0	0.7302436828613281	2.0	0.0	0.0014359732158482	0.0024336320348083	0.0061608268879354	0.0045550670474767	0.0047338204458355	0.0714745670557022	0.1364801526069641	0.5710880756378174	0.1203267723321914	0.100630410015583	1
19	2	▁savais	0.8823832273483276	0.6298856735229492	-0.4863153100013733	0.1708904504776001	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.1047984659671783	1.0	0.1493090093135833	2.0	0.0	0.0007588964654132	0.0017791520804166	0.0074871871620416	0.0047354246489703	0.0051857279613614	0.0683636367321014	0.0548001900315284	0.639876663684845	0.0730288103222847	0.1639306545257568	1
19	3	▁pas	0.9840475916862488	0.9801968336105348	-0.0056565841659903	0.0012178756296634	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003941142349503	0.0011000402737408	0.0014506108127534	0.0024008825421333	0.0048691537231206	0.1120260655879974	0.0679430589079856	0.3367573618888855	0.0516585186123847	0.4316149652004242	1
19	4	▁qu	0.9433714747428894	0.9170080423355104	-0.0408915132284164	0.0068645654246211	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001412101846653	0.0005927865277044	0.0028966187965124	0.0021823998540639	0.0044823596253991	0.0606843717396259	0.0418038740754127	0.3401380181312561	0.0874423459172248	0.4699314832687378	1
19	5	'	0.9988012313842772	0.998971700668335	0.0002462141565047	0.0002356444310862	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002822842216119	0.0005384109681472	0.0011676540598273	0.0010916090104728	0.0011616527335718	0.1017079725861549	0.0377188175916671	0.2637903392314911	0.0405416637659072	0.5562412142753601	1
19	6	elle	0.0480999201536178	0.7445142865180969	3.952193021774292	1.1228229999542236	0	1	1.1228959560394287	1.0	1.1228959560394287	1.0	1.1228959560394287	1.0	1.1228959560394287	1.0	1.1228959560394287	1.0	0.0	0.0001657231186982	0.0003411581856198	0.0028387079946696	0.0010303680319339	0.0076624127104878	0.1919864416122436	0.0724284872412681	0.4149359464645386	0.062665931880474	0.2579830586910248	1
19	7	▁avait	0.6120433211326599	0.531454861164093	-0.2036865949630737	0.0515905246138572	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0280256867408752	2.0	0.0419889241456985	10.0	0.0	0.0011978319380432	0.0050821644254028	0.0199905037879943	0.0083951856940984	0.0051916968077421	0.1653874218463897	0.0356495715677738	0.4448151290416717	0.0670950338244438	0.2870528399944305	1
19	8	▁disparu	0.975609540939331	0.961764931678772	-0.0206195376813411	0.0044727278873324	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003610775456763	0.0022615711204707	0.0037303424905985	0.0014396226033568	0.0055372989736497	0.1179135367274284	0.0308735892176628	0.4246706068515777	0.0698378011584281	0.3567044138908386	1
19	9	?	0.141785591840744	0.1669899970293045	0.2360507547855377	0.0084031829610466	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0021162386983633	2.0	0.0	0.0006320545217022	0.0005156427505426	0.0009945043129846	0.0017137833638116	0.0012164253275841	0.0628549233078956	0.0413017310202121	0.230798527598381	0.0292890425771474	0.6357557773590088	1
19	10	</s>	0.9973770380020142	0.996417999267578	-0.0013879201142117	0.0002345652901567	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002909103641286	0.0008387078996747	0.0010587068973109	0.0006280380184762	0.001338796573691	0.0630247890949249	0.0837087482213974	0.3905261754989624	0.0602605156600475	0.4024798274040222	1
20	0	▁Surtout	0.8324035406112671	0.8834537267684937	0.0858714804053306	0.0262442007660865	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0134436376392841	3.0	0.0	3.930892489734106e-06	3.9074508094927296e-05	7.904031372163445e-05	0.0001402023481205	0.0002408671716693	0.07380972802639	0.0814131274819374	0.7639585137367249	0.0808186307549476	0.0	1
20	1	▁si	0.6878699660301208	0.7030054330825806	0.0313999950885772	0.0140829682350158	0	0	0.0	1.0	0.0	1.0	0.0	1.0	3.045191988348961e-05	2.0	3.045191988348961e-05	2.0	0.0	0.0032663990277796	0.0020029311999678	0.0044762268662452	0.0094869919121265	0.0045084762386977	0.4006285965442657	0.0907642319798469	0.2655908763408661	0.0911985710263252	0.1518176645040512	1
20	2	▁elle	0.9603707194328308	0.9779573082923888	0.0261800363659858	0.0064994879066944	0	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0049670916050672	0.0017164374003186	0.0025198385119438	0.0018436560640111	0.0047201085835695	0.4135318398475647	0.1023468226194381	0.2298791855573654	0.096740573644638	0.1575015783309936	1
20	3	▁a	0.6942780613899231	0.5039095282554626	-0.4623488783836365	0.0894697606563568	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0828923135995864	2.0	0.0828923135995864	2.0	0.0	0.0019091815920546	0.0017993374494835	0.0051467157900333	0.0053251348435878	0.0127988280728459	0.1490881145000457	0.0576377101242542	0.4194137156009674	0.0811604037880897	0.2927001118659973	1
20	4	▁de	0.3628367185592651	0.4358707368373871	0.2645799219608307	0.2154290825128555	0	0	0.0	1.0	0.0	1.0	0.2237086594104766	2.0	0.2237086594104766	3.0	0.2237086594104766	3.0	0.0	0.0026448045391589	0.0021274224855005	0.0044832359999418	0.0018616403685882	0.0025974167510867	0.0709908157587051	0.0650348737835884	0.4717693328857422	0.1413227468729019	0.2508822977542877	1
20	5	▁la	0.9684132933616638	0.9604559540748596	-0.0119033809751272	0.0025836012791842	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0015134017448872	0.0006381131825037	0.0009509505471214	0.0011681611649692	0.0023151768837124	0.0916784703731536	0.0411233641207218	0.5404907464981079	0.1093308478593826	0.2173764705657959	1
20	6	▁mo	0.8530831336975098	0.4574470520019531	-0.8990815877914429	0.3919950723648071	0	0	0.0	1.0	0.0	1.0	0.2242812812328338	1.0	0.2892466485500335	1.0	0.3565621376037597	3.0	0.0	0.0004508635902311	0.0018227518303319	0.0009028866770677	0.0018982595065608	0.0019381009042263	0.0779389292001724	0.0367601066827774	0.5326393842697144	0.1187826544046402	0.2338789403438568	1
20	7	zza	0.996093451976776	0.997821807861328	0.0025010746903717	0.0006218337221071	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0017744817305356	0.0009390412014909	0.0017561281565576	0.0025926381349563	0.0056874910369515	0.047644555568695	0.0150865940377116	0.6226615905761719	0.1058954820036888	0.2087117135524749	1
20	8	r	0.9855486750602722	0.9821876287460328	-0.0049285059794783	0.0036194634158164	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0007706899195909	0.0022229719907045	0.0014630181249231	0.0014145894674584	0.0022727863397449	0.0354840829968452	0.0146083682775497	0.4213630259037018	0.1216486990451812	0.4068957865238189	1
20	9	ella	0.8434382081031799	0.9183772206306458	0.1228044405579567	0.0304865315556526	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0294319614768028	2.0	0.0	0.0010189026361331	0.0009314502240158	0.001078765024431	0.0022679227404296	0.002448383718729	0.0432302206754684	0.0150777595117688	0.3985487222671509	0.1076896116137504	0.4354537427425384	1
20	10	▁fraîche	0.8811205625534058	0.8618394136428833	-0.0319204069674015	0.0147973736748099	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0091700330376625	2.0	0.0	0.0011341366916894	0.0006651607109233	0.0011783222435042	0.0012857979163527	0.002047908026725	0.0775338485836982	0.0387228094041347	0.4009058475494385	0.0511745065450668	0.4316629469394684	1
20	11	.	0.943647563457489	0.9498506784439088	0.0094526251778006	0.002662384416908	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009804812725633	0.0044265091419219	0.010131798684597	0.0016217480879276	0.0034562374930828	0.0460214428603649	0.065183475613594	0.2161260992288589	0.0468322075903415	0.6258366703987122	1
20	12	</s>	0.9982505440711976	0.99771249294281	-0.0007778397994115	0.0002335334138479	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001012336870189	0.002125275786966	0.0019022227497771	0.0028457816224545	0.0010083803208544	0.0630917772650718	0.1103647425770759	0.2374604195356369	0.0572328232228755	0.5318502187728882	1
21	0	▁Oui	0.7728611826896667	0.4974111318588257	-0.6357704401016235	0.2912942171096802	0	0	0.0	1.0	0.0	1.0	0.2281148880720138	1.0	0.2281148880720138	1.0	0.2531879544258117	3.0	0.0	4.835032996197697e-06	2.4663377189426683e-06	3.007759369211272e-05	6.183820369187742e-05	0.0009398872498422	0.1729514896869659	0.1957004815340042	0.5069800019264221	0.1243680268526077	0.0	1
21	1	,	0.9411376118659972	0.951151430606842	0.0152693400159478	0.0086149666458368	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0019589336588978	0.0027866994496434	0.0038148004096001	0.0052335923537611	0.0028732309583574	0.0972721427679061	0.166890263557434	0.256371408700943	0.0817817002534866	0.3976844549179077	1
21	2	▁il	0.5509377717971802	0.9812808632850648	0.8327767848968506	1.4442180395126345	0	1	0.0	1.0	0.0	1.0	0.0	1.0	1.468402862548828	2.0	1.468402862548828	2.0	0.0	0.0007613546331413	0.0015866558533161	0.0015227673575282	0.0034488311503082	0.0051459418609738	0.2008619904518127	0.080756589770317	0.2718679904937744	0.0880402326583862	0.3584731519222259	1
21	3	▁est	0.985253632068634	0.9876197576522828	0.0034605683758854	0.0020036918576806	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012475977418944	0.0051989275962114	0.0075184940360486	0.0045727579854428	0.004189315252006	0.0995178446173667	0.0782179906964302	0.4372322559356689	0.116657942533493	0.268373966217041	1
21	4	▁déjà	0.986120343208313	0.9884726405143738	0.0034372950904071	0.0018384919967502	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0015528635121881	0.0013852096162736	0.0015900745056569	0.005559017881751	0.002048528753221	0.0722696632146835	0.0503861270844936	0.4158987402915954	0.114233985543251	0.3472114205360412	1
21	5	▁en	0.4587042927742004	0.5329445004463196	0.216420903801918	0.1507945358753204	0	0	0.0	1.0	0.0	1.0	0.1288339346647262	2.0	0.1478691697120666	2.0	0.1512474566698074	3.0	0.0	0.000480917369714	0.0010831342078745	0.0019459188915789	0.0026830229908227	0.0038166544400155	0.0550170727074146	0.037226628512144	0.6314665079116821	0.1234634593129158	0.1528263837099075	1
21	6	▁in	0.5788285732269287	0.5356138348579407	-0.1119429096579551	0.0253954045474529	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0079368203878402	3.0	0.0223031193017959	399.0	0.0	0.0004798722511623	0.0007326186751015	0.000888064445462	0.0009315029601566	0.001832939335145	0.040269449353218	0.0267693754285573	0.6452199220657349	0.107023648917675	0.1807175129652023	1
21	7	firm	0.9995996356010436	0.9996347427368164	5.064977813162841e-05	2.748087717918679e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0007827704539522	0.0008763928199186	0.0015322531107813	0.0010512352455407	0.0020901460666209	0.048329509794712	0.0118075655773282	0.7163825631141663	0.1034538820385932	0.1200264319777488	1
21	8	erie	0.998555600643158	0.998471200466156	-0.0001219305486301	1.9090693967882544e-05	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005387436831369	0.0010143787367269	0.0023173638619482	0.0007547682616859	0.0008685102802701	0.0160314720124006	0.0104731516912579	0.2375112324953079	0.0469183214008808	0.6890658140182495	1
21	9	.	0.9770265221595764	0.9810583591461182	0.0059412326663732	0.0016425454523414	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001851288543548	0.0006569868419319	0.001596804941073	0.0029802657663822	0.0042650531977415	0.0291405636817216	0.0476310662925243	0.1857811957597732	0.0414333529770374	0.6960139274597168	1
